"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Buldana","Chikhali","2019-2020","April","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","6","NA","0","6"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","1","NA","0","1"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","155","NA","135","20"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","17","NA","17","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","16","NA","16","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","16.1","Infant deaths within 24 hrs(1 to 23 Hrs) of birth","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","1","NA","0","1"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","5","NA","5","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","16","NA","13","3"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","237","NA","173","64"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","10.9","Childhood Diseases - Measles","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.7.10","Number of Adolscent / Adult deaths due to Suicide","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","4","NA","4","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.8.3","Number of Deaths due to Kala Azar","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","8.7","Number of complications following IUCD Insertion","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.19","Total number of blood units issued in year","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Mehkar","2019-2020","April","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","2","NA","0","2"
"Maharashtra","Buldana","Mehkar","2019-2020","April","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","5","NA","3","2"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","16.7.2","Number of Adolscent / Adult deaths due to Tuberculosis","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","8","NA","8","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","9","10","19","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","8.17.3","Failures following male sterilization","M8 [Family Planning]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","167","0","161","6"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Buldana","2019-2020","April","16.2.3","Infant Deaths up to 4 weeks due to Other causes","M16 [Details of deaths reported with probable causes:]","0","0","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","251","NA","218","33"
"Maharashtra","Buldana","Chikhali","2019-2020","April","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.14.1","Number of children admitted in NRC","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.7.3","Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB)","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.7.1","Immunisation sessions planned","M9 [CHILD IMMUNISATION]","136","NA","116","20"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","499","NA","499","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","2","NA","0","2"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.6.2","Emergency - Burn","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","7.2.1","RTI/STI for which treatment initiated - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","0","NA","0","NA"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.12.4","Outborn - Female","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","1.4.4","Number of PW having severe anaemia (Hb<7) treated","M1 [Ante Natal Care (ANC)]","1","NA","0","1"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","157","NA","124","33"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","2528","NA","2528","NA"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.6.5","Emergency - Acute Caridiac Emergencies","M14 [Patient Services]","1","NA","1","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.8.7","Number of blood transfusions done","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","5","NA","5","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","15.5.2","Radiology - Ultrasonography (USG)","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","1.2.6","Number of PW given one Albendazole tablet after 1st  trimester","M1 [Ante Natal Care (ANC)]","9","NA","4","5"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.1.5","Outpatient - Mental illness","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","6","NA","6","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.6.1","Emergency - Trauma ( accident, injury, poisoning etc)","M14 [Patient Services]","41","NA","23","18"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","63","NA","63","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","30","NA","14","16"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.5.2","Number of Maternal Deaths due to High fever","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","346","NA","346","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.1.5","Child immunisation - DPT3","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","11","NA","11","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","13.2","Number of DOTS cases completed successfully","M13 [Directly Observed Treatment, Short-course (DOTS)]","11","NA","11","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","14.4.7","Inpatient - Diarrhea with dehydration","M14 [Patient Services]","74","NA","74","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","184","NA","184","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.7.2","Number of Adolscent / Adult deaths due to Tuberculosis","M16 [Details of deaths reported with probable causes:]","2","NA","2","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.7.4","Number of Adolscent / Adult deaths due to Other Fever Related","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","9.8.2","Child immunisation - Vitamin A Dose - 5","M9 [CHILD IMMUNISATION]","143","NA","128","15"
"Maharashtra","Buldana","Lonar","2019-2020","April","14.8.7","Number of blood transfusions done","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.2.2","Infant Deaths up to 4 weeks due to Asphyxia","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.5.4","Number of Maternal Deaths due to Obstructed/prolonged labour","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","189","NA","68","121"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","107","NA","107","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.3.1.a","Inpatient (Male)- Children<18yrs","M14 [Patient Services]","28","NA","18","10"
"Maharashtra","Buldana","Malkapur","2019-2020","April","16.4.4","Number of Child Deaths (1 -5 years) due to Measles","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","1.3.1","New cases of PW with hypertension detected","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","9.1.5","Child immunisation - DPT3","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","13.1","Number of on-going DOTS patients registered","M13 [Directly Observed Treatment, Short-course (DOTS)]","11","NA","9","2"
"Maharashtra","Buldana","Motala","2019-2020","April","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","159","NA","159","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","2439","NA","2439","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
